# Program:featureCounts v2.0.1; Command:"featureCounts" "-t" "gene" "-g" "gene_id" "-a" "data/raw_external/NCTC8325.gff3.gz" "-o" "results/tables/counts.tsv" "intermediate/SRR935090.sorted.bam" "intermediate/SRR935091.sorted.bam" "intermediate/SRR935092.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	intermediate/SRR935090.sorted.bam	intermediate/SRR935091.sorted.bam	intermediate/SRR935092.sorted.bam
SAOUHSC_02096	Chromosome	1971076	1971351	+	276	2	3	10
SAOUHSC_02097	Chromosome	1971629	1972846	+	1218	1	8	2
SAOUHSC_02098	Chromosome	1972962	1973591	-	630	4	2	4
SAOUHSC_02099	Chromosome	1973581	1974624	-	1044	3	2	5
SAOUHSC_02100	Chromosome	1974621	1975322	-	702	0	0	1
SAOUHSC_02101	Chromosome	1975337	1975723	-	387	2	0	0
SAOUHSC_02102	Chromosome	1975940	1976698	-	759	3	3	5
SAOUHSC_A02013	Chromosome	1976772	1976960	-	189	0	0	1
SAOUHSC_02103	Chromosome	1977226	1978212	+	987	0	1	0
SAOUHSC_02104	Chromosome	1978643	1979056	-	414	0	2	1
SAOUHSC_02105	Chromosome	1979085	1979195	-	111	0	0	0
SAOUHSC_02106	Chromosome	1979281	1980012	-	732	3	10	8
SAOUHSC_02107	Chromosome	1980014	1981327	-	1314	0	13	9
SAOUHSC_02108	Chromosome	1981619	1982119	+	501	7	12	9
SAOUHSC_02109	Chromosome	1982201	1982293	-	93	1	1	1
SAOUHSC_02110	Chromosome	1982508	1983062	+	555	0	3	3
SAOUHSC_02111	Chromosome	1983130	1984170	-	1041	0	1	1
SAOUHSC_02112	Chromosome	1984447	1984977	-	531	0	2	2
SAOUHSC_02113	Chromosome	1985147	1986508	-	1362	1	0	1
SAOUHSC_02114	Chromosome	1986589	1987536	-	948	1	0	6
SAOUHSC_02115	Chromosome	1988119	1988265	-	147	0	0	0
SAOUHSC_02116	Chromosome	1988305	1989732	-	1428	22	3	55
SAOUHSC_02117	Chromosome	1989745	1991202	-	1458	16	5	35
SAOUHSC_02118	Chromosome	1991204	1991506	-	303	3	0	17
SAOUHSC_02119	Chromosome	1991873	1993411	+	1539	4	0	5
SAOUHSC_02121	Chromosome	1993500	1994699	-	1200	3	4	10
SAOUHSC_02122	Chromosome	1994712	1996715	-	2004	4	3	10
SAOUHSC_02123	Chromosome	1996719	1998911	-	2193	4	2	7
SAOUHSC_02124	Chromosome	1998908	1999600	-	693	1	0	5
SAOUHSC_02125	Chromosome	1999772	2000074	-	303	5	0	7
SAOUHSC_02126	Chromosome	2000183	2001478	-	1296	8	3	18
SAOUHSC_02127	Chromosome	2002339	2003505	+	1167	0	0	3
SAOUHSC_02129	Chromosome	2003536	2003862	+	327	0	0	1
SAOUHSC_02130	Chromosome	2004154	2004327	-	174	0	0	1
SAOUHSC_02131	Chromosome	2004308	2004910	-	603	0	1	3
SAOUHSC_02132	Chromosome	2005181	2006002	-	822	2	1	3
SAOUHSC_02133	Chromosome	2005995	2007437	-	1443	1	1	1
SAOUHSC_02134	Chromosome	2007648	2008724	+	1077	0	1	1
SAOUHSC_02135	Chromosome	2008744	2009538	+	795	4	2	1
SAOUHSC_02136	Chromosome	2009610	2009717	+	108	0	0	0
SAOUHSC_02137	Chromosome	2009728	2011290	-	1563	2	1	1
SAOUHSC_02138	Chromosome	2011495	2012592	-	1098	0	0	0
SAOUHSC_02139	Chromosome	2012964	2013524	+	561	5	2	10
SAOUHSC_02140	Chromosome	2013577	2014506	+	930	16	5	26
SAOUHSC_02141	Chromosome	2014701	2014874	-	174	0	0	0
SAOUHSC_02142	Chromosome	2014926	2016305	+	1380	5	0	4
SAOUHSC_02143	Chromosome	2016425	2017453	-	1029	2	0	6
SAOUHSC_02144	Chromosome	2017723	2018124	+	402	1	1	0
SAOUHSC_02145	Chromosome	2018697	2018870	-	174	0	0	5
SAOUHSC_02146	Chromosome	2019321	2020361	+	1041	0	1	0
SAOUHSC_02147	Chromosome	2020418	2021260	-	843	6	6	4
SAOUHSC_02148	Chromosome	2021257	2021739	-	483	0	0	1
SAOUHSC_02149	Chromosome	2021874	2022398	-	525	0	1	2
SAOUHSC_02150	Chromosome	2022519	2023082	+	564	7	3	9
SAOUHSC_02151	Chromosome	2023148	2023888	-	741	0	2	3
SAOUHSC_02152	Chromosome	2023888	2024760	-	873	0	1	4
SAOUHSC_02153	Chromosome	2024757	2025437	-	681	0	0	2
SAOUHSC_02154	Chromosome	2025438	2026334	-	897	0	1	5
SAOUHSC_02155	Chromosome	2026331	2026711	-	381	1	0	5
SAOUHSC_02156	Chromosome	2026970	2027146	-	177	0	0	3
SAOUHSC_02157	Chromosome	2027389	2027487	-	99	0	0	0
SAOUHSC_02158	Chromosome	2027687	2028973	+	1287	11	3	14
SAOUHSC_02160	Chromosome	2029297	2029587	-	291	0	0	0
SAOUHSC_02161	Chromosome	2029598	2031352	-	1755	0	1	0
SAOUHSC_02163	Chromosome	2031741	2031938	+	198	0	0	0
SAOUHSC_02164	Chromosome	2032310	2032489	+	180	0	0	0
SAOUHSC_02165	Chromosome	2032569	2032724	-	156	0	0	0
SAOUHSC_02166	Chromosome	2032800	2033060	+	261	0	0	0
SAOUHSC_02167	Chromosome	2033113	2033463	-	351	0	0	0
EBG00001047348	Chromosome	2033622	2033763	+	142	0	0	0
SAOUHSC_02169	Chromosome	2034146	2034595	+	450	0	0	0
SAOUHSC_02170	Chromosome	2034690	2034986	-	297	0	0	0
SAOUHSC_02171	Chromosome	2035675	2036166	-	492	0	0	0
SAOUHSC_02173	Chromosome	2036357	2037112	-	756	0	0	0
SAOUHSC_02174	Chromosome	2037124	2037378	-	255	0	0	0
SAOUHSC_02175	Chromosome	2037430	2037537	+	108	0	0	0
SAOUHSC_02176	Chromosome	2037590	2037766	-	177	0	0	0
EBG00001047280	Chromosome	2037618	2037797	+	180	0	0	0
SAOUHSC_02177	Chromosome	2037916	2038212	-	297	0	0	0
SAOUHSC_02178	Chromosome	2038270	2038557	-	288	0	0	0
SAOUHSC_02179	Chromosome	2038604	2038756	-	153	0	0	0
SAOUHSC_02180	Chromosome	2038746	2042531	-	3786	0	0	0
SAOUHSC_02181	Chromosome	2042547	2044037	-	1491	0	0	0
SAOUHSC_02182	Chromosome	2044037	2048689	-	4653	0	0	0
SAOUHSC_02183	Chromosome	2048745	2048867	-	123	0	0	0
SAOUHSC_02184	Chromosome	2048927	2049373	-	447	0	0	0
SAOUHSC_02185	Chromosome	2049438	2050391	-	954	0	0	0
SAOUHSC_02186	Chromosome	2050392	2050772	-	381	0	0	0
SAOUHSC_02187	Chromosome	2050769	2051146	-	378	0	0	0
SAOUHSC_02188	Chromosome	2051146	2051481	-	336	0	0	0
SAOUHSC_02189	Chromosome	2051468	2051800	-	333	0	0	0
SAOUHSC_02190	Chromosome	2051809	2051967	-	159	0	0	0
SAOUHSC_02191	Chromosome	2052003	2053250	-	1248	0	0	0
SAOUHSC_02193	Chromosome	2053338	2053922	-	585	0	0	0
SAOUHSC_02194	Chromosome	2053915	2055105	-	1191	0	0	0
SAOUHSC_02195	Chromosome	2055171	2055410	-	240	0	0	0
SAOUHSC_02196	Chromosome	2055385	2057079	-	1695	0	0	0
SAOUHSC_02197	Chromosome	2057082	2057549	-	468	0	0	0
SAOUHSC_02198	Chromosome	2057679	2058023	-	345	0	0	0
SAOUHSC_02199	Chromosome	2058039	2058491	-	453	0	0	0
SAOUHSC_02200	Chromosome	2058606	2059076	-	471	0	0	0
SAOUHSC_A02094	Chromosome	2058983	2059195	+	213	0	0	0
SAOUHSC_02202	Chromosome	2059299	2059448	-	150	0	0	0
SAOUHSC_02203	Chromosome	2059445	2059651	-	207	0	0	0
SAOUHSC_02204	Chromosome	2059668	2059841	-	174	0	0	0
SAOUHSC_02205	Chromosome	2059878	2060414	-	537	0	0	0
SAOUHSC_02206	Chromosome	2060407	2060601	-	195	0	0	0
SAOUHSC_02207	Chromosome	2060564	2060818	-	255	0	0	0
SAOUHSC_02208	Chromosome	2060811	2061200	-	390	0	0	0
SAOUHSC_02209	Chromosome	2061197	2061544	-	348	0	0	0
SAOUHSC_02210	Chromosome	2061608	2061856	-	249	0	0	0
SAOUHSC_02211	Chromosome	2061857	2062228	-	372	0	0	0
SAOUHSC_02212	Chromosome	2062229	2062414	-	186	0	0	0
SAOUHSC_02213	Chromosome	2062419	2062823	-	405	0	0	0
SAOUHSC_02214	Chromosome	2062834	2063055	-	222	0	0	0
SAOUHSC_02215	Chromosome	2063068	2063226	-	159	0	0	0
SAOUHSC_02216	Chromosome	2063220	2063999	-	780	0	0	0
SAOUHSC_02217	Chromosome	2064009	2064779	-	771	0	0	0
SAOUHSC_02218	Chromosome	2064845	2065126	+	282	0	0	0
SAOUHSC_02219	Chromosome	2065265	2065936	-	672	0	0	0
SAOUHSC_02220	Chromosome	2065949	2066500	-	552	0	0	0
SAOUHSC_02221	Chromosome	2066531	2067310	-	780	0	0	0
SAOUHSC_02222	Chromosome	2067303	2067524	-	222	0	0	0
SAOUHSC_02223	Chromosome	2067534	2067794	-	261	0	0	0
SAOUHSC_02224	Chromosome	2067887	2068048	-	162	0	0	0
SAOUHSC_02225	Chromosome	2068045	2068365	-	321	0	0	0
SAOUHSC_02226	Chromosome	2068424	2069056	+	633	0	0	0
SAOUHSC_02227	Chromosome	2069071	2069211	-	141	0	0	0
SAOUHSC_02228	Chromosome	2069242	2069439	-	198	0	0	0
SAOUHSC_02229	Chromosome	2069455	2069676	-	222	0	0	0
SAOUHSC_02231	Chromosome	2069848	2070204	-	357	0	0	0
SAOUHSC_02232	Chromosome	2070261	2070800	+	540	0	0	0
SAOUHSC_02233	Chromosome	2070824	2071084	-	261	0	0	0
SAOUHSC_02234	Chromosome	2071102	2071326	-	225	0	0	0
SAOUHSC_02235	Chromosome	2071485	2072255	+	771	0	0	0
SAOUHSC_02236	Chromosome	2072469	2072636	+	168	0	0	0
SAOUHSC_02237	Chromosome	2072672	2072818	+	147	0	0	0
SAOUHSC_02238	Chromosome	2072815	2073429	-	615	0	0	0
SAOUHSC_02239	Chromosome	2073537	2074574	+	1038	0	0	0
SAOUHSC_02240	Chromosome	2074631	2075455	+	825	0	0	2
SAOUHSC_02241	Chromosome	2075693	2076709	-	1017	1	2	0
SAOUHSC_02243	Chromosome	2076731	2077786	-	1056	1	1	0
SAOUHSC_02244	Chromosome	2078221	2079444	+	1224	0	0	0
SAOUHSC_02245	Chromosome	2079816	2080661	-	846	0	1	1
SAOUHSC_02246	Chromosome	2080723	2081634	-	912	0	0	0
SAOUHSC_02247	Chromosome	2081795	2083102	+	1308	1	0	1
SAOUHSC_02248	Chromosome	2083955	2084398	-	444	0	0	0
SAOUHSC_02249	Chromosome	2084504	2084941	-	438	0	0	0
SAOUHSC_02250	Chromosome	2085259	2085849	-	591	0	0	0
SAOUHSC_02251	Chromosome	2085846	2086058	-	213	0	0	0
SAOUHSC_02252	Chromosome	2086191	2086538	+	348	0	0	0
SAOUHSC_02254	Chromosome	2086760	2088376	-	1617	15	7	70
SAOUHSC_02255	Chromosome	2088452	2088736	-	285	1	0	10
SAOUHSC_02256	Chromosome	2088911	2089654	+	744	2	2	8
SAOUHSC_02257	Chromosome	2089679	2090938	-	1260	2	0	5
SAOUHSC_02258	Chromosome	2091135	2091761	+	627	0	1	1
SAOUHSC_02259	Chromosome	2092122	2092907	+	786	1	0	2
SAOUHSC_02260	Chromosome	2093504	2093638	-	135	0	0	4
SAOUHSC_02261	Chromosome	2093874	2094443	+	570	0	0	10
SAOUHSC_02262	Chromosome	2094440	2094580	+	141	2	0	3
SAOUHSC_02264	Chromosome	2094653	2095897	+	1245	0	0	22
SAOUHSC_02265	Chromosome	2096006	2096632	+	627	1	2	14
SAOUHSC_02266	Chromosome	2096704	2096811	+	108	0	0	0
SAOUHSC_02267	Chromosome	2096999	2097958	-	960	2	2	7
SAOUHSC_02268	Chromosome	2097955	2099439	-	1485	3	0	2
SAOUHSC_02269	Chromosome	2099588	2100538	-	951	0	0	1
SAOUHSC_02270	Chromosome	2100721	2101971	-	1251	0	0	1
SAOUHSC_02271	Chromosome	2102179	2102403	-	225	0	1	0
SAOUHSC_02272	Chromosome	2102463	2103449	-	987	1	1	0
SAOUHSC_02273	Chromosome	2103846	2104481	-	636	8	1	8
SAOUHSC_02274	Chromosome	2104734	2106662	+	1929	1	4	3
SAOUHSC_02275	Chromosome	2106807	2106935	-	129	0	0	0
SAOUHSC_02276	Chromosome	2107024	2108634	+	1611	1	0	5
SAOUHSC_02277	Chromosome	2108736	2109761	-	1026	1	2	7
SAOUHSC_02278	Chromosome	2109754	2110164	-	411	0	1	0
SAOUHSC_02279	Chromosome	2110191	2110853	-	663	3	0	2
SAOUHSC_02280	Chromosome	2110834	2111268	-	435	0	0	1
SAOUHSC_A02169	Chromosome	2111333	2111488	+	156	0	0	1
EBG00001047212	Chromosome	2111497	2111701	-	205	1	0	0
SAOUHSC_02281	Chromosome	2111806	2113494	+	1689	0	2	0
SAOUHSC_02282	Chromosome	2113522	2115291	+	1770	0	0	1
SAOUHSC_02283	Chromosome	2115291	2115545	+	255	0	0	0
SAOUHSC_02284	Chromosome	2115682	2116686	+	1005	0	0	0
SAOUHSC_02285	Chromosome	2116716	2118245	+	1530	1	1	0
SAOUHSC_02286	Chromosome	2118248	2119294	+	1047	0	0	0
SAOUHSC_02287	Chromosome	2119308	2120678	+	1371	1	0	0
SAOUHSC_02288	Chromosome	2120679	2121251	+	573	0	0	0
SAOUHSC_02289	Chromosome	2121266	2122534	+	1269	1	0	0
SAOUHSC_02290	Chromosome	2122583	2122738	-	156	0	0	0
SAOUHSC_02294	Chromosome	2128216	2128323	-	108	0	1	1
SAOUHSC_02296	Chromosome	2128897	2129352	-	456	1	0	5
SAOUHSC_02297	Chromosome	2129345	2131495	-	2151	7	1	11
SAOUHSC_02298	Chromosome	2131929	2132699	-	771	8	4	9
SAOUHSC_02299	Chromosome	2132674	2133183	-	510	2	1	4
SAOUHSC_02300	Chromosome	2133155	2133481	-	327	1	3	3
SAOUHSC_02301	Chromosome	2133600	2134388	-	789	1	3	5
SAOUHSC_02302	Chromosome	2134363	2134653	-	291	1	1	3
SAOUHSC_A02189	Chromosome	2134741	2134974	+	234	1	0	1
SAOUHSC_02303	Chromosome	2134939	2135301	-	363	3	0	7
SAOUHSC_02304	Chromosome	2135298	2135468	-	171	2	0	5
SAOUHSC_02305	Chromosome	2135553	2136701	-	1149	3	4	5
SAOUHSC_02306	Chromosome	2136767	2137126	-	360	1	0	2
SAOUHSC_02307	Chromosome	2137130	2137621	-	492	0	1	1
SAOUHSC_02308	Chromosome	2137608	2139191	-	1584	3	2	8
SAOUHSC_02309	Chromosome	2139184	2139663	-	480	0	0	0
SAOUHSC_02310	Chromosome	2139872	2140432	-	561	0	1	2
SAOUHSC_02311	Chromosome	2140452	2142425	-	1974	1	1	0
SAOUHSC_02312	Chromosome	2142498	2144174	-	1677	0	0	0
SAOUHSC_02313	Chromosome	2144198	2144308	-	111	0	0	0
SAOUHSC_02314	Chromosome	2144446	2147103	+	2658	0	0	1
SAOUHSC_02315	Chromosome	2147103	2147798	+	696	0	1	0
SAOUHSC_02316	Chromosome	2148167	2149687	-	1521	50	4	60
SAOUHSC_02317	Chromosome	2150204	2151562	-	1359	12	6	15
SAOUHSC_02318	Chromosome	2151577	2152647	-	1071	6	3	13
SAOUHSC_02319	Chromosome	2152965	2154167	+	1203	0	1	10
SAOUHSC_02320	Chromosome	2154431	2154568	-	138	0	0	1
SAOUHSC_02321	Chromosome	2154696	2154905	-	210	0	0	0
SAOUHSC_02322	Chromosome	2154917	2155210	-	294	2	0	1
SAOUHSC_02323	Chromosome	2155376	2156860	+	1485	4	1	5
SAOUHSC_02324	Chromosome	2156888	2157535	+	648	2	0	3
SAOUHSC_02325	Chromosome	2157595	2157702	-	108	0	0	0
SAOUHSC_02326	Chromosome	2157710	2157802	-	93	0	1	1
SAOUHSC_02327	Chromosome	2158348	2159220	-	873	13	15	41
SAOUHSC_02328	Chromosome	2159306	2159947	-	642	1	0	0
SAOUHSC_02329	Chromosome	2159949	2160740	-	792	1	0	0
SAOUHSC_02330	Chromosome	2160724	2161554	-	831	0	1	0
SAOUHSC_02331	Chromosome	2161547	2162236	-	690	0	0	0
SAOUHSC_02332	Chromosome	2162336	2162467	-	132	0	0	0
SAOUHSC_02333	Chromosome	2162622	2163317	-	696	1	0	3
SAOUHSC_02334	Chromosome	2163706	2164101	-	396	0	0	1
SAOUHSC_02335	Chromosome	2164232	2164735	+	504	1	0	0
SAOUHSC_02336	Chromosome	2164794	2165234	-	441	3	2	6
SAOUHSC_02337	Chromosome	2165268	2166533	-	1266	8	2	26
SAOUHSC_02338	Chromosome	2166644	2166877	-	234	0	1	1
SAOUHSC_02339	Chromosome	2167009	2167101	-	93	0	0	0
SAOUHSC_02340	Chromosome	2167439	2167843	-	405	4	15	19
SAOUHSC_02341	Chromosome	2167863	2169275	-	1413	32	29	59
SAOUHSC_02343	Chromosome	2169297	2170094	-	798	20	18	39
SAOUHSC_02345	Chromosome	2170194	2171702	-	1509	35	29	49
SAOUHSC_02346	Chromosome	2171724	2172263	-	540	7	17	17
SAOUHSC_02347	Chromosome	2172263	2172784	-	522	14	11	14
SAOUHSC_02349	Chromosome	2172982	2173194	-	213	9	7	11
SAOUHSC_02350	Chromosome	2173237	2173965	-	729	16	22	30
SAOUHSC_02351	Chromosome	2173986	2174438	-	453	9	11	6
SAOUHSC_02352	Chromosome	2174506	2175633	-	1128	2	1	17
SAOUHSC_02353	Chromosome	2175657	2176286	-	630	2	2	11
SAOUHSC_02354	Chromosome	2176314	2177552	-	1239	19	3	22
SAOUHSC_02355	Chromosome	2177579	2178103	-	525	3	2	4
SAOUHSC_02356	Chromosome	2178210	2178629	-	420	1	1	0
SAOUHSC_02357	Chromosome	2178626	2179723	-	1098	3	4	2
SAOUHSC_02358	Chromosome	2179756	2180508	-	753	4	2	16
SAOUHSC_02359	Chromosome	2180579	2181655	-	1077	7	4	13
SAOUHSC_02360	Chromosome	2181656	2182255	-	600	4	4	4
SAOUHSC_02361	Chromosome	2182602	2182856	-	255	33	13	66
SAOUHSC_02362	Chromosome	2182974	2184290	-	1317	14	36	33
SAOUHSC_02363	Chromosome	2184537	2185964	-	1428	5	6	17
SAOUHSC_02364	Chromosome	2186202	2186537	-	336	3	1	5
SAOUHSC_02365	Chromosome	2186626	2187885	-	1260	4	1	8
SAOUHSC_02366	Chromosome	2188351	2189211	-	861	46	16	200
SAOUHSC_02367	Chromosome	2189429	2189950	+	522	1	0	5
SAOUHSC_02368	Chromosome	2190059	2191669	-	1611	14	9	34
SAOUHSC_02369	Chromosome	2192005	2192535	-	531	6	1	18
SAOUHSC_02370	Chromosome	2192647	2193507	-	861	1	0	4
SAOUHSC_A02254	Chromosome	2193721	2193879	-	159	0	0	0
SAOUHSC_02371	Chromosome	2193931	2194734	+	804	1	0	2
SAOUHSC_02372	Chromosome	2194864	2195535	-	672	4	5	18
SAOUHSC_02373	Chromosome	2195934	2197127	-	1194	1	3	3
SAOUHSC_02374	Chromosome	2197127	2198311	-	1185	0	0	0
SAOUHSC_02375	Chromosome	2198622	2199092	+	471	1	1	6
SAOUHSC_02376	Chromosome	2199244	2199594	-	351	0	0	1
SAOUHSC_02377	Chromosome	2199608	2200909	-	1302	3	0	1
SAOUHSC_02378	Chromosome	2200893	2201021	+	129	0	0	1
SAOUHSC_02379	Chromosome	2201188	2201850	-	663	1	0	1
SAOUHSC_02380	Chromosome	2202165	2202875	+	711	10	1	24
SAOUHSC_02381	Chromosome	2202996	2203439	-	444	10	64	5
SAOUHSC_02382	Chromosome	2203639	2204052	-	414	0	1	1
SAOUHSC_02383	Chromosome	2204510	2205883	-	1374	7	6	15
SAOUHSC_02384	Chromosome	2206555	2206785	-	231	0	0	0
SAOUHSC_02385	Chromosome	2206816	2207673	-	858	5	0	5
SAOUHSC_02386	Chromosome	2207609	2207833	-	225	0	0	0
SAOUHSC_02387	Chromosome	2208190	2208855	-	666	0	0	0
SAOUHSC_02388	Chromosome	2209007	2209327	+	321	0	3	0
SAOUHSC_02389	Chromosome	2209329	2210309	+	981	2	2	2
SAOUHSC_02390	Chromosome	2210575	2211666	+	1092	12	4	34
SAOUHSC_02391	Chromosome	2212109	2212213	-	105	1	0	0
EBG00001047286	Chromosome	2212116	2212296	+	181	0	0	1
SAOUHSC_02392	Chromosome	2212638	2212841	-	204	0	0	1
SAOUHSC_02393	Chromosome	2212900	2214036	-	1137	0	0	0
SAOUHSC_02394	Chromosome	2214325	2214417	+	93	0	0	0
SAOUHSC_A02273	Chromosome	2214493	2214651	+	159	0	0	0
SAOUHSC_02396	Chromosome	2215122	2215979	-	858	1	1	2
SAOUHSC_02397	Chromosome	2216047	2216829	-	783	0	0	0
SAOUHSC_02399	Chromosome	2217061	2218866	-	1806	18	6	30
SAOUHSC_02400	Chromosome	2219547	2221085	+	1539	1	0	1
SAOUHSC_02401	Chromosome	2221120	2223252	+	2133	0	0	0
SAOUHSC_02402	Chromosome	2223264	2223698	+	435	0	0	0
SAOUHSC_02403	Chromosome	2223698	2224804	+	1107	1	0	0
SAOUHSC_02404	Chromosome	2225123	2232559	-	7437	1	0	1
SAOUHSC_02405	Chromosome	2232836	2234191	-	1356	7	1	9
SAOUHSC_02406	Chromosome	2234218	2235150	-	933	9	0	8
SAOUHSC_02407	Chromosome	2235152	2235961	-	810	5	2	7
SAOUHSC_02409	Chromosome	2236150	2237058	-	909	0	0	2
EBG00001047401	Chromosome	2237218	2237275	+	58	0	0	0
SAOUHSC_02410	Chromosome	2237284	2238486	+	1203	0	1	0
SAOUHSC_02411	Chromosome	2238622	2238726	+	105	0	0	0
SAOUHSC_02412	Chromosome	2238752	2238868	-	117	2	1	0
SAOUHSC_02416	Chromosome	2244539	2244724	-	186	0	0	0
SAOUHSC_02417	Chromosome	2244932	2245819	-	888	3	0	8
SAOUHSC_02418	Chromosome	2246027	2247469	-	1443	1	0	3
SAOUHSC_02419	Chromosome	2247791	2248264	-	474	0	1	3
SAOUHSC_02420	Chromosome	2248363	2249706	-	1344	2	1	7
SAOUHSC_02422	Chromosome	2249883	2250566	-	684	5	2	2
SAOUHSC_02423	Chromosome	2250585	2251772	-	1188	5	3	10
SAOUHSC_02424	Chromosome	2251816	2252331	-	516	1	0	2
SAOUHSC_02425	Chromosome	2252508	2252768	+	261	0	0	1
SAOUHSC_02426	Chromosome	2252900	2254093	-	1194	2	0	3
SAOUHSC_02427	Chromosome	2254506	2255474	-	969	2	0	3
SAOUHSC_02428	Chromosome	2255471	2256502	-	1032	0	0	1
SAOUHSC_02430	Chromosome	2256514	2257497	-	984	4	0	8
SAOUHSC_02432	Chromosome	2257663	2257788	+	126	0	0	0
SAOUHSC_02433	Chromosome	2257889	2258959	-	1071	1	1	1
SAOUHSC_02434	Chromosome	2258966	2260723	-	1758	1	4	1
SAOUHSC_02435	Chromosome	2260710	2261903	-	1194	1	1	0
SAOUHSC_02436	Chromosome	2262005	2263981	+	1977	2	1	7
SAOUHSC_02437	Chromosome	2264437	2265237	+	801	0	0	0
SAOUHSC_02438	Chromosome	2265255	2265554	+	300	0	0	0
SAOUHSC_02440	Chromosome	2265717	2266061	+	345	0	0	0
SAOUHSC_02441	Chromosome	2266097	2266606	-	510	0	7	0
SAOUHSC_02442	Chromosome	2266669	2266908	-	240	0	0	0
SAOUHSC_02443	Chromosome	2266921	2267457	-	537	0	2	0
SAOUHSC_02444	Chromosome	2267632	2269194	-	1563	0	2	0
SAOUHSC_02445	Chromosome	2269501	2270502	-	1002	0	0	1
SAOUHSC_02447	Chromosome	2270736	2271737	-	1002	4	0	10
SAOUHSC_02448	Chromosome	2272020	2272904	-	885	0	0	0
SAOUHSC_02449	Chromosome	2273155	2274567	-	1413	0	0	0
SAOUHSC_02450	Chromosome	2274585	2276297	-	1713	0	0	0
SAOUHSC_02451	Chromosome	2276303	2276614	-	312	0	0	0
SAOUHSC_02452	Chromosome	2276636	2277616	-	981	0	0	0
SAOUHSC_02453	Chromosome	2277620	2278552	-	933	0	0	0
SAOUHSC_02454	Chromosome	2278565	2279080	-	516	0	0	0
SAOUHSC_02455	Chromosome	2279096	2279524	-	429	0	0	0
SAOUHSC_02456	Chromosome	2279892	2280683	-	792	0	6	1
SAOUHSC_02457	Chromosome	2280889	2281629	+	741	0	1	2
SAOUHSC_A02331	Chromosome	2281666	2281827	+	162	0	0	1
SAOUHSC_02458	Chromosome	2281920	2282528	-	609	0	0	0
SAOUHSC_02459	Chromosome	2282790	2282915	-	126	0	0	0
SAOUHSC_02460	Chromosome	2283135	2283983	-	849	2	0	4
SAOUHSC_02461	Chromosome	2284053	2284469	-	417	0	0	0
SAOUHSC_02462	Chromosome	2284713	2284880	+	168	0	0	0
SAOUHSC_02463	Chromosome	2284877	2287300	+	2424	0	0	1
SAOUHSC_02464	Chromosome	2287360	2288214	-	855	0	0	1
SAOUHSC_02465	Chromosome	2288425	2289240	-	816	0	0	0
SAOUHSC_02466	Chromosome	2289534	2289959	+	426	0	0	1
SAOUHSC_02467	Chromosome	2290323	2291027	-	705	0	0	4
SAOUHSC_02468	Chromosome	2291064	2292728	-	1665	2	1	9
SAOUHSC_02469	Chromosome	2292961	2293200	+	240	0	0	0
SAOUHSC_02470	Chromosome	2293182	2293364	-	183	0	0	0
SAOUHSC_02471	Chromosome	2293918	2295324	-	1407	1	0	2
SAOUHSC_02472	Chromosome	2295453	2296589	-	1137	0	1	1
SAOUHSC_02473	Chromosome	2296590	2296682	-	93	0	0	0
SAOUHSC_02474	Chromosome	2296639	2297334	-	696	0	0	0
SAOUHSC_02475	Chromosome	2297395	2297688	-	294	0	0	0
SAOUHSC_02476	Chromosome	2297685	2298782	-	1098	0	0	1
SAOUHSC_A02350	Chromosome	2298943	2299110	+	168	0	0	0
SAOUHSC_02477	Chromosome	2299327	2299725	-	399	47	11	86
SAOUHSC_02478	Chromosome	2299739	2300176	-	438	60	5	84
SAOUHSC_02480	Chromosome	2300416	2301219	-	804	4	1	3
SAOUHSC_02481	Chromosome	2301224	2302030	-	807	2	0	4
SAOUHSC_02482	Chromosome	2302020	2302880	-	861	1	0	1
SAOUHSC_02483	Chromosome	2302877	2303686	-	810	2	0	1
EBG00001047393	Chromosome	2302993	2303058	-	66	0	0	0
EBG00001047398	Chromosome	2304035	2304098	+	64	3	1	2
SAOUHSC_02484	Chromosome	2304224	2304592	-	369	23	8	31
SAOUHSC_02485	Chromosome	2304609	2305553	-	945	74	29	93
SAOUHSC_02486	Chromosome	2305628	2306017	-	390	38	11	33
SAOUHSC_02487	Chromosome	2306041	2306406	-	366	17	10	26
SAOUHSC_02488	Chromosome	2306429	2306542	-	114	10	6	6
SAOUHSC_02489	Chromosome	2306574	2306792	-	219	8	6	13
SAOUHSC_02490	Chromosome	2306985	2307632	-	648	29	11	43
SAOUHSC_02491	Chromosome	2307649	2308941	-	1293	56	21	81
SAOUHSC_02492	Chromosome	2308941	2309381	-	441	23	11	30
SAOUHSC_02493	Chromosome	2309398	2309577	-	180	10	2	14
SAOUHSC_02494	Chromosome	2309594	2310094	-	501	33	11	36
SAOUHSC_02495	Chromosome	2310115	2310474	-	360	29	9	32
SAOUHSC_02496	Chromosome	2310505	2311041	-	537	28	13	46
SAOUHSC_02498	Chromosome	2311066	2311464	-	399	29	8	27
SAOUHSC_02499	Chromosome	2311496	2311666	-	171	10	2	11
SAOUHSC_02500	Chromosome	2311704	2312243	-	540	30	7	32
SAOUHSC_02501	Chromosome	2312270	2312587	-	318	23	9	19
SAOUHSC_02502	Chromosome	2312623	2312991	-	369	30	6	23
SAOUHSC_02503	Chromosome	2313023	2313286	-	264	19	6	22
